code	gen1	gen2	gen3	gen4	gen5	gen6	gen7	gen8	gen9	gen10	gen11	gen12	gen13	gen14	gen15	gen16	gen17	gen18	gen19	gen20	gen21	gen22	gen23	gen24	gen25	gen26	gen27	altitude	pluvio_yr	forest	pluvio_1	pluvio_2	pluvio_3	pluvio_4	pluvio_5	pluvio_6	pluvio_7	pluvio_8	pluvio_9	pluvio_10	pluvio_11	pluvio_12	geology	evi_1	evi_2	evi_3	evi_4	evi_5	evi_6	evi_7	evi_8	evi_9	evi_10	evi_11	evi_12	evi_13	evi_14	evi_15	evi_16	evi_17	evi_18	evi_19	evi_20	evi_21	evi_22	evi_23	lon	lat	surface
1879	3	1	0	0	1	3	2	5	4	7	19	20	41	1	1	0	9	0	0	1	2	2	8	11	21	12	3	352,4076538086	1455,3333740234	5	72,0074157715	83,0431976318	152,5999450684	146,137008667	130,5370788574	103,65184021	112,448097229	104,1308822632	152,7827301025	159,4481048584	144,1308898926	85,4790420532	6	0,3251791	0,3336221278	0,3784621954	0,4509445727	0,4597004354	0,4814555943	0,4899452925	0,4756761193	0,5006648302	0,4778018594	0,4343552887	0,4225639999	0,4060510695	0,4179030061	0,4562946558	0,4432747364	0,4784342349	0,4540396035	0,465329349	0,4634701014	0,441578716	0,4253068268	0,3688498437	16,4929160178	1,3140060232	13
2877	2	0	0	0	0	3	0	11	2	10	29	3	8	0	0	3	2	0	0	1	7	0	3	19	14	4	1	407,420715332	1461	7	68	73,8333358765	129,6666717529	128,5	118,3333358765	111,6666641235	130,5	143,5	154,6666717529	177,8333282471	103,3333358765	61,5	6	0,3703615963	0,3854870796	0,3953779936	0,4516782761	0,4912662208	0,5220080018	0,4773337543	0,542303741	0,5193179846	0,5046719313	0,4871298373	0,4413658679	0,4710383713	0,4506634176	0,4791978896	0,4686784744	0,4945875108	0,4691343009	0,4592563808	0,4732872844	0,4809018075	0,4165180922	0,3770791888	17,2050737367	2,4384655793	7,5
494	0	4	0	0	7	0	18	44	0	0	8	8	10	0	0	0	12	0	220	5	1	0	17	6	3	65	40	621,4311523438	1410	2	19,5	58,8333320618	114	142,5	163,1666717529	148	153,6666717529	151,6666717529	174,6666717529	185,3333282471	83,1666641235	21,5	5	0,3810123205	0,4012173116	0,4107665122	0,4741380215	0,4724250138	0,5429019332	0,5663349628	0,5403516889	0,5623453259	0,553178072	0,5713236928	0,5453487039	0,5382668376	0,4979270697	0,5160799026	0,5455796719	0,5538633466	0,5596444011	0,5086140633	0,5044489503	0,4713146985	0,4507355094	0,4014314413	15,1435645505	3,9002630022	15
3485	0	0	0	0	0	1	2	0	0	21	9	1	2	6	0	2	2	3	14	0	1	1	2	8	2	46	6	362,1172790527	1436	1	54,9276580811	71,6414871216	116,3322677612	135,4678497314	107,4689178467	141,23097229	132,8403015137	147,0953826904	155,7208099365	143,7330932617	95,515007019	51,4598083496	6	0,3441557586	0,3652383685	0,403252393	0,4544118345	0,4800720215	0,4993548095	0,5174830556	0,5451251268	0,5092884898	0,5336984396	0,5043958426	0,4460278451	0,4557537436	0,4790443778	0,4831479192	0,4987080097	0,4960172772	0,5222142935	0,519693017	0,4978997409	0,484469682	0,440567404	0,3781937659	17,9921954259	2,7008394757	8,5
1222	2	0	0	0	0	0	0	0	0	122	3	0	0	3	0	0	0	0	0	1	2	0	0	0	0	3	0	431,2144775391	1427	2	83,9721984863	100,4563064575	133,2063903809	147,3452453613	122,2302093506	96,2143249512	73,0119171143	82,5119171143	144,3055267334	185,2260894775	163,2737579346	91,8570175171	3	0,4025847614	0,4179721773	0,416798234	0,4812970757	0,4884857833	0,5134536624	0,5259429812	0,5434877872	0,5319693089	0,5205758214	0,4864076674	0,4724109471	0,4630434513	0,4617594481	0,5162991881	0,5277571678	0,5485588312	0,5655555129	0,5106884241	0,5193174481	0,5094521642	0,4588028789	0,4142690003	15,9306862398	0,8267402155	5,5
3280	2	3	1	0	0	0	0	2	1	12	17	1	5	14	3	1	0	0	9	5	7	0	5	24	16	1	0	407,1323547363	1448,3826904297	1	32,8138694763	57,1773757935	108,5014953613	110,2449569702	113,2899780273	161,5345153809	176,9425354004	172,9453125	164,1951141357	184,2759246826	99,2232818604	31,8844718933	3	0,3376386464	0,3815975785	0,3892992437	0,4039471745	0,4538744986	0,5255184174	0,4789912105	0,4922781289	0,5134503841	0,5212016702	0,4822719991	0,4548918903	0,435149461	0,4662352204	0,4937966168	0,4631111026	0,5179493427	0,4810846746	0,472795397	0,4596550465	0,4640953243	0,4006739855	0,3639332056	17,6173755739	3,3755152094	7
130	4	0	0	1	6	6	0	36	3	13	13	5	10	0	2	1	0	0	95	2	0	3	22	22	10	35	6	599,5096435547	1446	7	33,8338813782	55,6652908325	133,1628112793	172,498626709	168,6520843506	139,3330535889	114,5027542114	121,5049514771	184,8132324219	213,672454834	138,9914703369	32,8360862732	5	0,3636397421	0,3882389069	0,4185676575	0,4332105815	0,451892674	0,4947017431	0,5076816678	0,4933276772	0,5154750943	0,503449142	0,4891003668	0,4370135665	0,4309746921	0,4179964662	0,4333300292	0,4662868381	0,4817953408	0,5034167767	0,4763991833	0,4505690336	0,4172607958	0,425437063	0,3726558685	13,8316950684	3,0756593277	18
2165	2	1	1	0	1	3	0	8	0	15	39	18	21	1	0	0	3	1	0	1	1	1	11	35	80	14	1	387,188873291	1468,8889160156	6	67,3939437866	76,7676773071	152	134,9747467041	126,4469680786	98,3005065918	145,7904205322	117,5151672363	153,5631408691	178,9267883301	130,2222137451	72,0505142212	6	0,3374534249	0,3341286182	0,4051241875	0,387042135	0,4276103675	0,5032259226	0,4866375327	0,4895452857	0,4978386164	0,4848874509	0,4563597739	0,4168601036	0,3957040906	0,4174232483	0,4766689837	0,453355372	0,4710985124	0,4948785901	0,4629402757	0,4553808868	0,4518546164	0,4277523756	0,3526073098	16,6803259438	1,8762358012	17
2641	3	0	3	0	0	0	0	2	3	13	26	2	12	6	1	1	0	0	0	1	7	0	7	4	12	4	0	426,2702331543	1474	7	56,2794952393	76,4542007446	128,2719421387	126,1440048218	129,8715820313	112,2422027588	135,1298522949	141,4692993164	159,3177490234	174,7497711182	105,923500061	65,1133117676	6	0,3161289096	0,3567497432	0,3703760207	0,4308671951	0,4623540342	0,4745245278	0,4844008982	0,5061458945	0,4823165536	0,4656170905	0,4639336467	0,4372369051	0,449657619	0,4344158769	0,4408645928	0,434202075	0,4796672761	0,4627144337	0,4581751525	0,4558872879	0,4216802418	0,3828485012	0,3437438607	17,0176638107	2,5134295497	9,5
1436	2	0	0	0	0	2	0	0	1	17	13	0	25	3	0	0	1	0	0	2	1	0	1	4	11	10	0	368,1297912598	1414,3333740234	2	81,3389892578	95,7844238281	141,4226074219	142,6414031982	129,4072723389	104,7678756714	77,8220977783	83,876449585	147,2858123779	177,2278137207	154,8294525146	84,1925811768	6	0,3619263768	0,3815019727	0,4293882251	0,4838570058	0,4996241033	0,4790584743	0,5415222645	0,5387413502	0,5279011726	0,5157477856	0,4977062345	0,4531170428	0,4510494471	0,4487932324	0,5028806329	0,5009554625	0,5138431787	0,5491222739	0,5132675171	0,5164107084	0,4888269603	0,4708313942	0,4060748816	16,155578151	0,8642222007	11,5
3123	9	0	1	1	0	0	0	4	0	9	10	1	11	4	1	0	1	0	4	0	4	0	2	3	12	1	0	428,7643432617	1427	7	27	53,6666679382	101,3333358765	104,6666641235	108,5	150,6666717529	163,1666717529	188,1666717529	164,8333282471	175,8333282471	94,5	34,6666679382	3	0,3523759544	0,3722608984	0,3701006472	0,4463041425	0,4561009705	0,5022716522	0,5093523264	0,5128951073	0,5144755244	0,4930401742	0,4675640166	0,462410599	0,4466419816	0,4978789687	0,4716839194	0,4650636911	0,504756093	0,4943456948	0,4461598694	0,4622148275	0,4416324198	0,4033386707	0,3634413481	17,4299656479	3,3380332242	5,31
2970	5	1	2	0	1	0	0	5	0	10	27	4	21	0	0	1	0	0	0	0	5	1	10	11	27	1	0	479,5815124512	1405	1	47,6504364014	72,1438674927	101,7623977661	120,1666641235	115,9908828735	129,4980010986	136,3150939941	158,137298584	162,0025634766	169,4017028809	97,2467193604	41,1322021484	6	0,3725672364	0,3835910559	0,4172647893	0,4354233444	0,4667963386	0,4872824252	0,5321981311	0,5454802513	0,5281103253	0,487398386	0,4820149839	0,4538036287	0,4746397436	0,4755132794	0,4740550816	0,5190695524	0,5175597668	0,5008907914	0,4815761447	0,4521614909	0,4536754787	0,4473235607	0,370393306	17,2800377071	2,9257313869	10
2428	1	0	2	0	0	0	0	2	2	15	14	1	30	0	0	1	0	0	0	4	2	2	3	2	5	0	0	443,1190795898	1482,1110839844	7	52,0357170105	79,8607025146	132,7250061035	128,0698699951	139,5819396973	113,7152252197	133,9330596924	141,9644927979	162,4417572021	175,1673431396	107,3013916016	63,0265464783	3	0,3365272284	0,3657519221	0,3826932907	0,4301451445	0,4584610462	0,4843086898	0,5037090182	0,5198395252	0,5179088116	0,4897539318	0,4777570963	0,431933105	0,4595761299	0,4563033283	0,4634901881	0,4544375837	0,5113064051	0,4545006156	0,4386953115	0,4541561604	0,4085114598	0,3977906406	0,3319115937	16,8677358698	2,5509115349	9,5
1516	10	0	0	0	0	0	2	0	0	27	59	25	21	7	4	0	0	1	4	3	8	0	8	4	4	25	1	431,6315917969	1450	1	58,3836250305	74,7306137085	141,3520202637	128,1485137939	150,4058074951	100,9951629639	131,0992431641	129,2312011719	151,2262420654	171,9292907715	113,9203109741	69,6231613159	1	0,3508416712	0,3675262928	0,4199114144	0,4449402392	0,4691663384	0,5092081428	0,504022181	0,5210096836	0,5099032521	0,4874567688	0,4935985804	0,4431218803	0,4666655064	0,4440972805	0,4812372625	0,4753345847	0,5265653133	0,5066407323	0,5110945702	0,490596354	0,4466719925	0,4293931127	0,3531530797	16,1930601362	2,1011277125	17
3705	2	5	3	0	0	1	2	11	4	9	14	1	1	1	1	2	2	0	13	0	1	3	3	21	26	7	13	369,1734313965	1464	1	40,5152320862	60,2009391785	133,1543579102	121,9352645874	110,2275848389	158,7343292236	152,4094848633	146,1408843994	150,3180999756	155,7876281738	99,7609863281	39,6628608704	2	0,3541163802	0,3604055941	0,4072733223	0,4369139373	0,4573339522	0,522082746	0,5064880252	0,542219162	0,5110804439	0,529518187	0,5153509974	0,4744744301	0,4848762155	0,4562503099	0,5195339322	0,4970687628	0,5168586373	0,5008645654	0,4954191148	0,4922889769	0,4640678465	0,4342482686	0,3629041612	18,5169432188	3,5629251354	6
1236	5	0	0	0	0	0	0	21	0	32	20	4	22	0	0	1	0	0	52	1	6	0	4	28	20	3	0	416,7859802246	1459	1	77,5524139404	82,339881897	141,1603546143	137,5825042725	117,9351119995	103,5751037598	99,1377792358	101,5352706909	163,7517242432	174,1271820068	156,9840393066	93,0289916992	1	0,3731757402	0,413317591	0,4210488498	0,4635766149	0,4910029471	0,5446596742	0,5232009888	0,534558475	0,5229618549	0,5180973411	0,5035682917	0,4629426301	0,4670795202	0,4601545334	0,500235796	0,4682760835	0,5382038951	0,4858488441	0,5003114343	0,4791079164	0,4867740273	0,4761329889	0,378285408	15,9306862398	1,4264519788	10
2812	2	2	2	1	0	1	1	11	0	7	24	0	20	7	3	1	2	0	23	0	7	0	9	30	60	1	0	494,634765625	1425	7	29,6666660309	47,5	106,1666641235	109,5	108,6666641235	141,6666717529	161,3333282471	186,6666717529	167,5	184,3333282471	91	31,5	3	0,3445411026	0,3577727973	0,3941402137	0,4124860466	0,4611544311	0,537995398	0,4962893426	0,5099865198	0,4914141297	0,5064238906	0,4954025447	0,4385760725	0,4727587104	0,4716075063	0,4760439098	0,483951211	0,5203790665	0,4671315551	0,4705702662	0,4510229528	0,4557177424	0,4094487131	0,3455515206	17,1301097663	3,487961165	10
2382	6	0	1	1	0	1	0	7	0	11	25	1	29	1	2	8	0	0	0	3	11	2	13	17	84	0	0	464,6459350586	1425	7	40,5	64,6666641235	113	119	130,5	118,3333358765	137,6666717529	153	167	185,1666717529	100,5	47,6666679382	3	0,3573663235	0,368209362	0,4189736843	0,4155075252	0,4413534105	0,4944381714	0,473361969	0,4894381762	0,5035070181	0,4917988777	0,4729349315	0,4332368374	0,4659738839	0,4144833088	0,4631067216	0,4938029945	0,4756788611	0,4589691162	0,4506204426	0,4558568299	0,4320462644	0,4020144641	0,3448110223	16,8302538846	2,8132854313	10,5
2725	0	2	2	0	0	2	5	59	0	0	15	9	5	0	0	0	2	0	124	0	1	0	9	6	50	14	0	347,4534606934	1449,3703613281	2	61,3400688171	84,525062561	147,0162963867	134,4238128662	119,8690567017	107,4777297974	147,1410064697	107,7056732178	138,8247070313	148,5916595459	130,9428100586	62,6094665527	6	0,330169946	0,4241097569	0,4078534544	0,440923363	0,4621942639	0,4899768829	0,4997729659	0,5219148397	0,5271382332	0,496063143	0,4877912998	0,4647630751	0,4683793783	0,4338876307	0,494700253	0,497472614	0,5055705309	0,4932374358	0,5199235678	0,5034862161	0,4839087427	0,4518519938	0,3996348083	17,0926277811	1,6888258752	5,5
2034	2	0	0	0	1	2	4	4	8	8	16	17	58	11	1	0	0	0	8	0	4	0	2	13	13	24	0	353,9060058594	1455	5	70,3333358765	99,6666641235	155,8333282471	147,8333282471	124,3333358765	100,6666641235	116,5	102,1666641235	147,5	161	144,5	87,1666641235	6	0,3399890959	0,3736359179	0,3788771331	0,4555692971	0,4661051631	0,4840738773	0,4826701283	0,4969245493	0,508877337	0,4683814645	0,4714998603	0,4053451121	0,4440553486	0,4254201651	0,4409787953	0,458407253	0,5097895265	0,4659481645	0,4919091165	0,4657387733	0,4799220264	0,439522177	0,3959213495	16,6053619734	1,2390420528	14,5
1159	3	0	0	0	0	1	0	1	0	24	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	410,0631408691	1461	5	85,977645874	97,8041305542	137,7285461426	143,9501190186	111,9329452515	102,022354126	84,8900527954	90,3041305542	152,7886352539	180,6735076904	164,9879760742	101,144317627	3	0,366494447	0,3916036487	0,411945045	0,439529717	0,4862904847	0,5165989399	0,5110770464	0,5195428133	0,5165654421	0,5061789751	0,4867102504	0,457369417	0,4701356292	0,4457726181	0,480068326	0,5103057027	0,5249444246	0,5191580057	0,4770041108	0,4934657812	0,4705878198	0,4544714391	0,3877038956	15,8557222694	1,1640780824	5,5
1328	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	448,0759887695	1534,1110839844	1	23,1666660309	54,4012527466	156,6687774658	151,2220458984	161,1181030273	140,2826538086	153,8432617188	165,7915344238	176,9989471436	210,2962341309	108,1530838013	30,3840084076	1	0,3489320576	0,3604963422	0,401319176	0,4494360983	0,46284917	0,5153256655	0,521222353	0,5294037461	0,5290364027	0,5062391162	0,4873625636	0,4875445366	0,47916767	0,4654375613	0,4581039548	0,4865624905	0,4823346138	0,4893215001	0,4860821366	0,4200837314	0,4254948199	0,4130734503	0,3550435007	16,0431321954	3,6004071206	1
2397	12	0	2	1	0	0	0	11	0	8	9	0	6	0	2	5	0	0	0	3	9	6	7	6	126	0	0	454,448425293	1444,2221679688	7	37,3501472473	48,7002944946	121,9538040161	112,579826355	124,0238342285	142,6106719971	149,207321167	174,6611175537	170,6260223389	198,0406494141	89,9440078735	30,8893222809	3	0,3525688648	0,343835026	0,3881668746	0,4333889186	0,4821401536	0,5108658075	0,4459961355	0,4780910909	0,4914736748	0,4853224456	0,4699835479	0,4550942183	0,4580368102	0,4643687606	0,4502226412	0,453679055	0,5162712932	0,4852663577	0,4461399019	0,4165245593	0,4175293446	0,3963329494	0,3302609324	16,8302538846	3,3755152094	10
2289	9	0	0	2	2	1	0	4	0	20	16	1	19	30	4	6	0	0	1	1	18	6	5	11	83	0	0	503,1809082031	1481,2221679688	7	37,4323196411	46,3865127563	126,2053451538	120,7343444824	133,1956787109	147,3345947266	150,5725097656	183,6921081543	174,0205993652	210,4142456055	91,2150115967	27,9661598206	3	0,3172632754	0,3395964503	0,3604777157	0,3720145226	0,4337438345	0,4670803249	0,4280623198	0,4520931244	0,4477899969	0,4620226026	0,4494705796	0,4216624498	0,442645371	0,4332950413	0,4467687011	0,4361228645	0,465875268	0,4688732326	0,4494177997	0,380708009	0,3913639486	0,3618776798	0,315323174	16,7552899142	3,4504791798	10,5
2356	6	3	0	0	0	2	0	12	8	16	16	11	23	2	0	0	0	0	0	1	10	1	2	23	50	10	0	369,2051696777	1444	5	70,3333358765	84	147	136,8333282471	124,6666641235	108,1666641235	138,5	104,1666641235	137,5	157,8333282471	137,1666717529	71,3333358765	6	0,3423787355	0,3800094128	0,4318445921	0,4209612012	0,4744836092	0,5092571378	0,5083127618	0,5138587952	0,5170286894	0,5097247362	0,4655783474	0,4521721601	0,4468261898	0,4401162863	0,4859706163	0,4687955976	0,4915357232	0,4932432175	0,4953171611	0,4964031577	0,4718405008	0,4653446376	0,4079215527	16,8302538846	1,5388979344	13
3673	0	0	0	0	0	0	0	0	0	25	3	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	332,1062011719	1472,1110839844	3	54,6867637634	64,7475280762	136,6195831299	144,3106384277	115,560295105	151,7237548828	138,5602264404	141,4022521973	148,018371582	144,0357208252	108,4873886108	54,2062606812	6	0,2538116276	0,2528692186	0,3065119982	0,3237917125	0,3424657881	0,3401074409	0,3755771816	0,392164588	0,3767769635	0,3800362647	0,3606740534	0,3569025397	0,3680434525	0,3350442946	0,3681735992	0,3671996891	0,3556774557	0,3701596856	0,3637569547	0,3602058887	0,3199393749	0,3098401427	0,2732114494	18,4794612336	2,9632133721	1
1130	3	0	0	0	1	0	0	19	0	21	1	5	1	6	1	1	1	0	8	2	0	0	0	4	6	13	0	441,3517456055	1465	1	65,0549163818	72,6703720093	135,4531860352	141,1493225098	130,9609375	115,4329986572	111,3561782837	106,8710174561	147,941116333	175,632598877	128,3475799561	90,1126480103	1	0,3623296916	0,3589884341	0,4384942949	0,4780505896	0,5339089632	0,554857254	0,5024552345	0,5389074683	0,5336531401	0,4985900819	0,4759815335	0,4502131641	0,4716646075	0,4792427123	0,4782522321	0,487582624	0,5306097269	0,5192908049	0,4983845353	0,5121873617	0,4740303755	0,4298370183	0,3623683453	15,8182402842	1,6888258752	5,5
3115	2	0	3	0	0	2	6	3	1	10	55	5	15	0	1	3	10	3	0	1	10	0	12	15	9	46	20	412,3182983398	1413	1	52,2198905945	76,3049850464	104,9894332886	122,3652572632	113,5141448975	126,3545303345	134,4467773438	149,5850372314	155,0992431641	168,6276855469	98,0602722168	44,4539299011	6	0,3540364206	0,3833112121	0,3843382895	0,4830067158	0,485596776	0,4901495874	0,5425307155	0,5560851693	0,5399364829	0,520044446	0,4943034649	0,4513621032	0,4514816701	0,4616360366	0,4662738144	0,468908608	0,4988394976	0,4986326098	0,4824404418	0,4782910943	0,4381410182	0,4417209625	0,3681063652	17,4299656479	2,7758034461	11
1575	1	0	6	3	3	6	15	2	1	25	12	15	5	19	17	10	8	0	3	0	4	4	5	15	8	37	2	562,7609863281	1552,5555419922	7	25,5074863434	52,4280738831	143,4296417236	147,1740722656	160,6307067871	149,5346221924	158,1125793457	178,8984985352	184,9547729492	219,0233306885	101,3157577515	31,8467254639	5	0,3500620425	0,3888284564	0,4164823592	0,4289711714	0,4610792994	0,4876395762	0,5202630758	0,5273535848	0,5393615961	0,5016534328	0,5121284127	0,4886576831	0,4823440909	0,4528161883	0,4730873704	0,4586056471	0,467030108	0,4915468693	0,4652020037	0,4309188426	0,4220861793	0,3966579735	0,3731707036	16,2305421214	3,6004071206	18
941	3	0	0	0	0	0	0	0	0	22	8	0	8	4	0	0	0	0	0	1	2	0	1	9	3	0	0	481,8508605957	1484	1	72,8333358765	76,3334503174	139,1666870117	146,9999847412	124,1666717529	116,0000305176	101,8333435059	95,9999694824	157,3333740234	180,5000457764	147,6666717529	99,3333511353	1	0,3688420057	0,358953625	0,4118316174	0,4880342782	0,5068023205	0,5323069692	0,5344259143	0,5127776265	0,5352119803	0,4788320959	0,467453599	0,445173353	0,4515037835	0,4683806598	0,4641310871	0,5014371276	0,534722805	0,4789335728	0,4718669653	0,4635098279	0,4531908035	0,4432072341	0,3668932319	15,6683123433	1,5014159492	5,5
1468	0	0	0	0	0	0	3	3	2	17	24	27	17	6	1	0	0	0	5	0	1	0	9	17	2	29	0	411,8969116211	1461	5	61,330242157	75,9696121216	143,3720703125	131,3762054443	155,4015045166	102,2882232666	131,7889404297	131,6773681641	149,6055603027	172,0240325928	113,3690872192	66,5846252441	1	0,3250954747	0,3617523015	0,4067967534	0,4329756796	0,433416754	0,4875554442	0,4936229587	0,4966615736	0,4917009771	0,4665803313	0,4715668857	0,4278300405	0,4511779249	0,4220603406	0,4695136249	0,4570373595	0,4903462529	0,4923453927	0,4842125177	0,4985243082	0,4245023429	0,4100751281	0,3319967091	16,155578151	2,1386096977	5
2039	2	0	0	0	0	0	1	0	1	2	11	1	9	1	0	0	0	0	0	1	4	0	1	2	0	2	0	362,1411743164	1473	6	71,8403549194	76,79296875	147,1122741699	144,1877288818	128,7877197266	109,2280807495	127,078956604	104,0754470825	149,3157806396	171,4368438721	143,8298187256	80,8929824829	6	0,3296402991	0,3601047397	0,3937535584	0,4310234189	0,4622582197	0,4821155071	0,4742136598	0,4809659123	0,5035120845	0,461430341	0,4511173964	0,4199143648	0,4086273313	0,4318467379	0,4519350529	0,4138728976	0,4666021764	0,4594156742	0,4661329687	0,4766878188	0,4654954076	0,4322900176	0,3834273517	16,6053619734	1,4264519788	5,5
3437	0	3	0	0	0	0	4	0	4	75	39	2	8	4	3	8	6	0	28	2	5	0	5	14	9	59	12	371,8581542969	1427	1	51,5696983337	71,6565704346	105,3979797363	133,1393890381	116,3168334961	148,8915710449	133,5158233643	151,5969696045	149,9353485107	157,6400756836	101,4144821167	46,5158233643	6	0,3325603902	0,3440824449	0,3973390758	0,4535564482	0,5031431317	0,4843533933	0,5324377418	0,5254946947	0,5034974813	0,5165222883	0,4867635071	0,4618406892	0,4581002593	0,467784822	0,4898367524	0,5056701303	0,5073678493	0,5086692572	0,485537231	0,487782836	0,4464488328	0,4216426909	0,3448190689	17,8797494703	2,8132854313	20
1758	1	0	1	0	0	0	9	0	1	47	48	59	30	3	3	0	0	0	0	0	9	0	4	6	1	68	33	392,5579833984	1443	7	62,5	72	140	133,6666717529	139,6666717529	101,5	131,3333282471	129,8333282471	158	174,8333282471	115,8333358765	72,3333358765	2	0,3345859945	0,3488391638	0,3959020376	0,4461504817	0,4846453071	0,507904768	0,4982312918	0,5200772882	0,4885091782	0,4986477494	0,4747501314	0,4387277663	0,4650903046	0,4419844151	0,4816092551	0,4666104615	0,5243586302	0,4973525405	0,4621731937	0,4858821034	0,4468924701	0,4028860331	0,3617444932	16,3804700622	2,026163742	20
3097	9	1	4	0	1	2	3	2	1	65	51	1	51	14	14	4	0	0	7	1	29	1	7	49	200	0	0	554,3339233398	1420,6666259766	7	25,3836574554	47,1088104248	129,9017333984	117,4878387451	114,7850112915	141,1100158691	155,5822753906	174,5482788086	163,0121002197	178,0104827881	78,3476486206	31,2707424164	3	0,3518015444	0,3567259908	0,4017602205	0,4071944058	0,4620757401	0,4877232015	0,4722477496	0,5026987791	0,4923698902	0,4984432161	0,4696314931	0,4277713597	0,4637342989	0,4502288997	0,4833344221	0,4998196065	0,5117563009	0,4901498556	0,4586586058	0,4343030751	0,4457985461	0,3968102336	0,3581751585	17,3924836627	3,8252990318	17
2637	7	1	1	0	0	1	0	12	1	14	43	15	39	15	1	0	0	0	0	3	10	1	7	15	17	1	0	424,3607788086	1473,7778320313	7	62,3079795837	79,7772140503	134,3532714844	126,0905990601	125,4709243774	113,4800567627	129,3823547363	143,6267700195	160,8749237061	177,2065582275	112,3225097656	66,2988510132	6	0,3339390755	0,3736893237	0,3745100796	0,4519458115	0,4635511637	0,4810528755	0,4724176526	0,5179609656	0,4973537922	0,4721319973	0,4767010212	0,4341062903	0,4555380344	0,4084983468	0,4636797607	0,4820603728	0,498074472	0,4658025801	0,4583471715	0,4540508687	0,4248147309	0,4116144478	0,3515945375	17,0176638107	2,3635016089	15,5
2101	3	0	0	0	0	0	2	1	5	10	16	4	10	0	2	0	6	0	7	1	11	0	1	6	3	17	22	377,8449401855	1450,3333740234	6	70,6340942383	80,1654434204	144,4763183594	138,945022583	124,2119903564	105,6744995117	134,4598236084	102,9641189575	141,5098724365	166,2524108887	140,4713134766	73,0214385986	6	0,3197332323	0,3687307239	0,3844334781	0,4137121141	0,4496685863	0,489143312	0,4525842965	0,4910439849	0,4839566648	0,4658026993	0,4464629292	0,4218357503	0,4155906737	0,4331481159	0,4389853477	0,4590121806	0,4722412527	0,4819512069	0,4567866921	0,4713793993	0,4375736117	0,4489327073	0,3803344071	16,6428439586	1,5014159492	10
